Date,h0,h1,h2,h3,h4,h5,h6,h7,h8,h9,h10,h11,h12,h13,h14,h15,h16,h17,h18,h19,h20,h21,h22,h23
2016-12-27,24.822178087452684,22.552736256817685,22.15403832253234,21.175939113258785,21.294658200078825,23.619954375556887,26.335033104140386,27.849641364614996,28.94363708206425,28.52958634125299,28.470347199518912,28.889200793659768,28.398798120065614,28.473011695200753,28.440706390308403,28.428677893205503,29.624908308605722,29.8958262281596,29.33448513516175,28.391027111094907,28.374143543916464,28.121832574225525,27.605291438252337,26.212718893717863
2016-12-28,25.06609639667064,24.02895388996128,23.318298248812276,22.961805685992616,23.596446788072843,25.514975366919906,28.09256956986484,31.485567171673154,33.05881021458807,32.83303621353005,32.181511183276136,32.14809948330032,31.771881625776015,31.76090443954559,32.24827512390826,32.81639252000643,33.982707824872215,35.29258633682445,34.0710230535921,31.966106272968865,30.80707579962716,29.94974806976558,28.596904655849546,27.242084899932337
2016-12-29,29.073525230148565,28.326235694271695,27.747938900301136,27.09457111277647,27.222281966241866,28.207090002323863,29.444232760377965,30.667277345958993,31.689679654396937,31.599534134114826,31.242143960733493,31.42633265880947,30.988426248529727,30.849109327242335,30.9375498627053,31.480832220800426,31.830422340066903,32.44587320588474,31.847984338881055,30.646826629396006,29.539640823605303,29.031945174528637,28.268331249431704,27.362516032775645
2016-12-30,27.990528812610336,27.203286425189873,26.666538406344753,26.429370581501935,26.616964769632524,27.86864122106564,28.95773814935263,30.562452792425955,31.55877414261675,31.531876095714203,30.937434378476535,31.10892614058812,30.66460183469075,30.348007321218642,30.45075847119137,30.711000324132115,31.47788178204498,31.565203336940122,30.938255635904,30.007481818017567,28.876535902669747,28.385799717782923,27.772202763074947,26.799144979641245
2016-12-31,25.1334739545408,24.153545183960365,23.4005034065455,22.697093075356495,23.184083717473,23.974166562719326,24.99192188621795,24.92985032219106,25.461190226709043,26.39929225082475,26.48504047242914,27.119488779338145,27.26256583818016,27.29150339919283,27.638712938633528,27.9778077635113,28.953997434398058,28.685278238127704,27.956133266545564,27.92775695781077,27.276077485382118,26.893043177940438,26.462963711801663,25.24608645425428
2017-01-01,25.835974959588057,24.64314135398622,24.13379418167265,24.1517715122246,24.100380237189192,24.499096694899592,24.560171671686287,25.44489967380356,26.426149481053905,27.379624617774496,27.815963979164174,28.72292200755041,28.831366655359354,28.855249719926707,29.17323961898767,29.691006463402,31.747951571072523,32.44035044162425,31.13536016864569,30.566270271866408,29.848034999613652,29.360581151606944,28.67659766790291,27.653711600248954
2017-01-02,28.72435361324829,28.498098415104007,28.277688410017443,28.481149497956068,28.604027882911815,29.359436382280236,32.15466077007352,35.04053639745345,37.02897477216195,36.22467434846216,35.980697177535625,35.57000367941541,35.407304122347576,35.72155861347045,36.2498786292429,36.97801424954821,38.33007513011857,39.53884030414046,37.14402365390812,34.83013782895553,33.42072575534547,32.84443435529482,31.922931856700806,30.814249381381085
2017-01-03,31.364001027438704,30.73768309273799,30.665341480624104,30.74867613285633,30.634834860392626,31.212261825053336,33.037837229814855,36.101642578032475,37.45926497656363,36.81188918340997,36.198268061689944,35.96632274404208,35.03575443665656,34.861201329643905,34.932515669963415,35.66230484834778,36.486585808468256,37.162701184107945,35.80081586785441,33.510568243831365,32.26037946656284,31.6239428035866,30.615084742438903,29.507409738603045
2017-01-04,28.393133261423472,27.86175702671079,27.658911559109313,27.5341317873415,27.946843886145764,29.10429365421707,30.49393877973362,33.15797165277256,34.4468347318716,33.91960688337467,33.64896519752925,33.73621052148442,33.49711566189155,33.36371016424855,33.524679177723364,34.57378293502581,35.826709760784595,36.78925407696361,35.71311409478812,33.96741917641755,32.78885950872316,32.08760645247738,31.169301511155762,30.1767309904157
2017-01-05,30.387856673339627,29.941685408701538,30.1090509293536,30.421196186671114,30.850105700697796,31.92356396861593,33.3328098055745,36.909905429800816,39.0819110151005,38.036676433045024,37.369282605103386,37.21966241693329,36.859924686329165,36.46459912683983,36.61495723092064,37.83790639099966,39.385884577186616,40.83693874633241,39.29338731051055,36.376252420253415,34.84373532463722,34.00889643720731,33.04762913308801,32.23214037091208
2017-01-06,36.943400089748685,36.37057074361859,36.44327729227982,36.152942510387646,36.59548597280319,36.62051685265106,41.00611000987611,48.08472407104223,51.989953231891036,51.983076285173745,50.95962522190655,49.209917771517794,49.164624617519166,47.39387904802193,47.13752010729614,49.080549703136114,54.211527165702535,56.056804471911875,50.56196709625479,46.430770402738,41.98018681735677,38.15060287457967,35.00854335126011,33.34228062806671
2017-01-07,28.033479990202082,27.392323061078198,27.013152572147227,26.61759351643509,26.315420164729275,26.98400920923272,27.778015796225326,29.590459831987424,30.126389161374064,30.309999299823502,30.827780700890514,32.22231634156668,31.965319713604913,31.398603001698284,30.335888464024112,33.13468536242622,35.3814416170269,35.18591680305757,35.457537697566416,34.08511753196064,33.42860464752595,32.39475930150558,31.51515649246788,30.607900000532652
2017-01-08,30.824720372103958,30.10563464470618,29.90919260746881,29.60817029442033,29.46058559190744,29.274056418654645,30.00325665327884,33.05350345585839,35.00863879796842,34.64009518222467,33.944535324505196,33.84808075581911,33.40996537092765,32.87574966288225,33.023125019361544,33.68367042383177,34.83264708251997,35.206855474416024,35.559262634704126,34.97521513294071,33.41992835994133,32.298283610868424,31.727084831786634,30.745126112742575
2017-01-09,29.20389406229977,28.928731205526997,27.883175240576833,27.49519014001119,28.013722894220702,29.345598601521022,31.61647044562298,33.92674593301021,35.248127832525824,34.242959730862886,33.77803378116865,33.029678899198466,32.686577158458725,32.45692603049983,32.60501741816972,33.33937752131524,33.64238137871837,33.88799516995352,33.22894774158971,31.923695758870352,30.67948835029951,30.131125003760555,29.499428384564986,28.527794345175003
2017-01-10,27.485971265101316,26.588414462893457,26.134963391842778,26.04043764223694,26.720146738857732,28.507874687599898,30.45217762196548,32.23274556782573,33.65622028326626,33.11937141998865,32.607805251658576,32.19005250975415,32.02419752979785,31.92781215401879,32.126640398556376,31.888806868121964,33.454180030349036,33.80015724833321,32.95029599389391,31.816226687625512,30.672640279632134,30.13369810114661,29.531342262605406,28.395148947876
2017-01-11,26.424160165431818,25.626626064363002,24.784762604879084,24.399678449298378,24.946959982258342,26.52498266202525,28.14022105056814,28.67058469685421,28.55986637447628,28.466593484986824,28.604608114170773,28.85751963334512,28.974003366123306,29.165683437177936,29.053513099001254,28.908533511966148,29.311415176342052,29.248369356670906,29.272097585107424,29.373690955057267,28.843632893630833,28.415647424091617,27.902514651327433,26.539558985268627
2017-01-12,23.349059304621292,22.96749491665873,22.875738670969035,23.017511897719245,23.47420268853606,24.72708568946024,26.707388166134624,27.658628739026117,27.07808684854846,26.96007312370611,27.648887015708084,27.793869227629454,27.75449421445444,27.632158841720564,27.42164218597932,28.362618313667106,29.622841677181412,29.85388160994229,29.60607377769549,29.52177196729677,28.676505625981342,28.14946192053658,27.347798617217073,26.084335444366502
2017-01-13,28.473064863038143,28.181232187999157,28.12352725901124,28.204241624092592,28.689752829542297,29.463439327267846,30.629212665061832,32.14927372293731,32.82500991187953,32.30533241626496,31.867778638230927,31.4734324623268,31.292121056434404,31.009673370933736,30.99944660747684,31.047226933275937,31.376236376321724,32.050040392689915,31.608241288446433,30.626318302125686,29.962082032741968,29.70115567839607,29.366840908050232,28.865577851839742
2017-01-14,29.647417990899783,29.1314804912229,28.693386107383322,28.239960448863823,28.263918268952622,28.436153687322832,28.81998422632938,29.067219629524878,29.51963141081904,30.363465207634302,30.73114995677391,30.86339646595904,30.67400368830622,30.456002320603563,30.735308998868447,31.25106730744762,32.19548802013007,33.18671818251408,32.29119431024496,30.684055707572814,29.799098590291177,29.79628503198999,29.667224206652882,28.933576898530593
2017-01-15,29.078434149313132,28.235733244370714,27.98674183050854,27.842235550887082,27.901359795750803,27.942584423398515,28.666267985698564,29.20372995080496,30.153504091994012,30.842836086780306,31.33434057158678,31.714707101310907,31.584648292338425,31.44541029881549,31.658812322751306,32.063375682532616,32.943179170950046,34.41837503296689,33.59825387846858,32.31464609959439,31.678741063196487,31.28103240587859,30.69972376028183,29.847933508620176
2017-01-16,30.357436246519768,29.8363946930916,29.808799805346855,29.98028275515843,30.526606063607225,31.70450792213349,33.51516237694895,37.26635062159007,39.345171181841266,37.989455933255925,37.18208883437644,36.36712807983073,35.7246439786749,35.686752225783756,35.86699326060193,36.55919111006721,37.341500834303915,38.803688175216834,37.50125764631208,34.70338316807866,33.492854427402065,32.86057715457211,32.028890410718446,31.207163301624462
2017-01-17,32.85296112750039,32.3670172828996,31.323033259239832,30.37962858998366,30.851423993270394,32.07385130861912,33.15204020911206,49.74460999536272,61.50513952190744,68.47446326467579,57.15026244299876,57.40100920638146,55.46783150087232,56.247054443747615,55.36052316833684,65.86104700814175,83.25013746210195,99.37779826232175,84.22535912539016,52.15253005790042,35.50638839661471,33.31151077607349,31.550538500039355,29.93711987117478
2017-01-18,27.519059465843885,26.87418687606003,26.349643704132014,25.463991452540277,26.621699481431023,29.265096507387433,34.673465924421365,40.50634016727307,43.45377861404753,40.027641955781434,36.49758515615127,34.657640767787136,35.3858511770048,37.15786156925611,37.227125365899525,39.62868048736895,41.2295061924045,45.427325347874024,38.94995356114225,34.021403162047854,30.855009178157363,29.647246702016876,28.991472852090016,27.740613533597948
2017-01-19,26.939061276927834,26.96475255829965,26.517231696616783,26.92960180347276,27.6432849761385,30.579514439299494,33.98757272384517,43.03937349920824,44.07665457029812,39.44646166635619,36.047493666982696,35.96737882461037,32.800629691020156,32.29647405125586,34.21198912380227,37.094409403383274,39.08726089353288,38.53819079896623,34.660735746872405,31.764880599460902,29.211219921161877,28.48331181590602,28.323188578338424,27.791006347029448
2017-01-20,26.87800903900579,26.175011133795437,25.831758793588293,25.795216124257898,26.388838882979623,28.168242263959417,30.01576218114532,32.76960793407054,33.10269189148336,32.39349936759097,31.1989321023395,30.58224475774099,29.703499126814894,29.644938600749988,29.357552826248188,28.936861513887486,30.19971287718101,30.986931587108252,30.6321846011448,29.537182517454035,27.937847418104383,27.765183348612048,27.86497495235314,27.09547887095776
2017-01-21,26.884178023989808,26.076638071786537,25.911453037790018,25.89009076991938,25.77625851280161,25.93075853574966,26.21115741074859,25.583623831966843,26.34103506556732,27.823057649154727,28.531217660170903,28.715236345975537,29.034530123380254,28.770726538407867,29.19842127941929,29.906634928546172,31.56999804413311,33.730952228477456,33.65703482417522,31.388141306879902,29.65379042039713,29.196635613280172,29.125000531154257,28.14609051785334
2017-01-22,27.493524212895714,26.105440280301547,25.44793089887245,25.64984494521166,25.27214241762134,24.829784533678477,25.67682646883685,25.935568353863676,27.01376698191305,28.30389124101694,29.421772838231345,29.72924760425353,29.218585941083226,28.98252091564413,28.766380365001847,28.948380488548196,30.859460454490588,32.51662325854835,32.79866616121686,31.772196524926212,30.67105860145592,30.004009646569973,29.424413170357454,27.93306250858104
2017-01-23,29.28877082262531,29.45812860781121,30.359089369365716,31.53978857490564,30.45771751816376,28.932025367404247,31.471990880659593,34.56862017260815,36.436945662838,35.94369758602795,34.24194319909884,33.813106697258924,33.819882057635205,34.010666342977494,33.6578491312635,35.33697168767262,39.471903093934095,40.57514274914897,38.39938439385426,34.006370318246056,31.378045307658912,30.10553034958419,28.98262382192958,28.002152998019692
