Date,h0,h1,h2,h3,h4,h5,h6,h7,h8,h9,h10,h11,h12,h13,h14,h15,h16,h17,h18,h19,h20,h21,h22,h23
2022-01-01,19.79358673095703,17.90238380432129,14.580276489257812,12.070491790771484,16.826244354248047,20.790828704833984,27.73418426513672,32.57643127441406,50.71634292602539,72.69322204589844,77.98834991455078,89.63900756835938,96.16053009033203,89.00843811035156,94.19316864013672,109.77656555175781,129.55072021484375,147.64175415039062,141.20791625976562,136.8544921875,118.25690460205078,107.79383087158203,103.19775390625,93.82298278808594
2022-01-02,64.62937927246094,54.835044860839844,54.25091552734375,46.533363342285156,48.141929626464844,47.967491149902344,39.74028778076172,48.20357894897461,62.530517578125,57.790733337402344,59.63467788696289,60.42039489746094,44.00191116333008,33.4183464050293,46.89447021484375,38.77700424194336,50.17063522338867,68.03374481201172,82.29125213623047,59.50796127319336,39.48244857788086,37.05290985107422,38.68441390991211,33.63528823852539
2022-01-03,18.776491165161133,12.147201538085938,9.420780181884766,4.605995178222656,9.247844696044922,22.604969024658203,50.662269592285156,71.98676300048828,77.18572998046875,68.92091369628906,66.29132080078125,67.16395568847656,66.3152084350586,69.031494140625,64.30952453613281,74.41426086425781,78.06568145751953,92.58943176269531,101.48660278320312,103.94342041015625,92.17893981933594,85.17330169677734,84.60608673095703,70.41043853759766
2022-01-04,82.17729187011719,80.03388977050781,77.99020385742188,71.31294250488281,76.85421752929688,87.50391387939453,115.05647277832031,140.4766082763672,150.79876708984375,145.463623046875,141.60247802734375,139.24996948242188,124.00277709960938,127.5392837524414,119.427978515625,117.60662841796875,123.27861022949219,139.2373046875,145.17138671875,134.78085327148438,114.71134185791016,103.3890380859375,94.06204223632812,78.55207824707031
2022-01-05,81.81572723388672,78.976318359375,67.17315673828125,60.157936096191406,62.18647003173828,68.69883728027344,80.7380599975586,101.3019027709961,100.49231719970703,88.13739776611328,84.68414306640625,74.72499084472656,74.88878631591797,74.65904998779297,72.81183624267578,77.89739990234375,90.1437759399414,110.41836547851562,122.79456329345703,112.51150512695312,98.56782531738281,87.06195831298828,79.60910034179688,67.87736511230469
2022-01-06,92.57749938964844,91.00825500488281,91.1058349609375,95.40452575683594,95.89391326904297,107.19729614257812,139.10589599609375,167.46157836914062,176.74087524414062,174.3492431640625,170.7114715576172,161.7569580078125,159.57504272460938,149.19143676757812,148.19117736816406,151.67813110351562,162.3845672607422,188.6924285888672,187.07595825195312,179.3955841064453,157.223876953125,138.69261169433594,127.4869155883789,111.96710205078125
2022-01-07,104.65803527832031,108.89912414550781,99.16859436035156,93.21762084960938,91.05290222167969,94.53633117675781,109.95330047607422,140.00869750976562,146.63162231445312,137.30316162109375,136.33143615722656,129.10626220703125,127.23207092285156,113.23397064208984,116.80389404296875,119.85330200195312,143.2807159423828,174.5653839111328,170.6177215576172,153.62081909179688,132.2287139892578,109.89361572265625,110.59504699707031,98.77473449707031
2022-01-08,163.31597900390625,150.61065673828125,145.47479248046875,136.21527099609375,142.6708221435547,139.12741088867188,153.24609375,174.0097198486328,189.50697326660156,180.74034118652344,176.90298461914062,170.12205505371094,157.23712158203125,133.0222625732422,128.74209594726562,135.50082397460938,145.06211853027344,172.0460205078125,164.97613525390625,148.0034637451172,131.19692993164062,99.89469909667969,100.20619201660156,71.8415298461914
2022-01-09,59.59764099121094,56.829139709472656,51.541831970214844,54.22119903564453,60.55121994018555,56.87300109863281,68.01042175292969,102.15261840820312,107.42044067382812,110.23635864257812,119.83080291748047,123.05455017089844,126.50198364257812,121.24436950683594,133.19168090820312,144.1648712158203,155.5969696044922,194.5269775390625,197.6299285888672,204.85830688476562,193.93589782714844,170.83514404296875,158.9986114501953,140.1019744873047
2022-01-10,188.19776916503906,183.56494140625,171.8800048828125,168.9976806640625,171.72174072265625,184.40464782714844,237.30703735351562,289.22235107421875,304.3285827636719,305.5066833496094,296.4817810058594,291.9298095703125,285.6950988769531,271.8822021484375,258.8821716308594,276.7076721191406,294.3468322753906,339.416259765625,333.8146667480469,306.4981689453125,260.9246520996094,219.62828063964844,213.0838623046875,193.61868286132812
2022-01-11,175.63204956054688,167.82057189941406,158.06704711914062,151.42071533203125,157.70327758789062,177.71463012695312,203.58294677734375,262.4131164550781,259.2408447265625,251.00430297851562,235.82801818847656,236.38307189941406,235.23818969726562,229.78085327148438,235.10385131835938,243.0941925048828,251.6815643310547,260.45184326171875,265.15057373046875,238.30538940429688,213.74105834960938,181.24075317382812,170.00042724609375,152.41116333007812
