Date,h0,h1,h2,h3,h4,h5,h6,h7,h8,h9,h10,h11,h12,h13,h14,h15,h16,h17,h18,h19,h20,h21,h22,h23
2016-12-27,24.561474650419196,22.535104443910225,21.22768044569832,20.71406768997364,21.272172775167284,24.01669868342975,26.136036254391477,27.644272866271503,28.901031968770322,29.13286273616721,29.287402825344518,29.379309164946758,29.38027811610752,29.428880892967186,29.55041059432232,29.856081557677918,30.66946364356737,31.139287687006274,30.270834751238482,29.658706465447224,28.925321174026116,28.942312606189574,28.56994519354178,27.10320068787634
2016-12-28,25.168948631368252,24.23890178117342,24.364884848378924,23.987006720336552,24.591577857427332,26.089044993655147,28.812391386891516,33.28168038187772,35.82773908902034,34.887537344068484,34.07049053816511,34.36287559533952,34.03071859120846,34.507256591667804,34.684182908955854,35.46162129338185,38.069269096860324,41.575421148309715,38.37161870663412,34.013822208545015,32.18125217167937,30.79857673390468,29.34834502003443,27.204546614975637
2016-12-29,28.30020880255113,27.936999942216616,27.46199245650034,27.480325763742805,27.58246495422454,27.779816942614218,28.692165709070334,28.85443102913288,28.676954518921395,28.795786249374295,28.781030265681142,29.23202533530593,28.954235771010843,28.908607310739956,28.71308977530924,29.080764929405643,29.71731068740916,30.417170322777867,30.03919646079268,29.26635168961446,28.32476409968542,28.0314440093456,27.618890989642694,26.778485784902344
2016-12-30,28.061632334945546,27.33148146264878,26.931117355276438,26.70790217044124,27.40166979563843,28.183489035356008,29.126887186274214,29.901374069105724,30.354625016622506,30.417464186205763,30.184593655443358,29.871897277072254,29.918233878398468,30.17578908836826,30.406235790967568,30.625666229408406,31.297898143426092,31.31446445348583,30.683488242759264,30.102065032425664,28.900632070835687,28.843510090047914,28.241667162475963,27.614498140997117
2016-12-31,25.67020014125316,24.547047652762952,23.914401974685244,23.59796306692973,23.80368441896246,24.396667699318524,24.77630467847266,25.135326943204465,25.236670243163772,26.072603554354224,26.14639532717766,26.308072325366513,26.344912039484875,26.21384573428677,26.24598249297112,26.33352654665422,26.93086080044033,27.176521532359473,27.591882434920795,27.384365017773344,26.871685979036474,26.26793934244692,26.06969128473612,25.30601292207788
2017-01-01,25.559070712449103,24.569558394876694,23.757646814067606,23.534935538115874,23.681777924152115,24.412709035237732,25.623366623578104,25.6971674855315,26.43992248345338,27.81934880386946,28.379178089370463,29.033289898129663,29.04167361652408,28.979178601022475,28.827833614229863,29.015339018595384,30.14631077314619,30.41935556796154,30.39038870897695,30.242493707868658,29.823692210695356,29.233427406735583,28.759587141389737,27.477785443588353
2017-01-02,28.266845996066234,27.194741034468954,26.955559882699305,26.96847695320467,27.31707875266443,28.777482479771503,31.8586890347566,34.679612655609056,35.791248495850695,35.590469960780915,35.34238067326049,35.577755214933376,35.145427433120624,35.39027650634478,35.1782357352844,35.20738482992396,35.88861119788845,37.051589939824986,36.089296120056844,35.28048593670566,33.567983987323565,32.56005538801665,31.996035014883503,30.23637103677313
2017-01-03,30.4591244948441,29.642073182371636,29.18232600671751,29.241925913623167,29.413800071558864,30.391692143977814,32.21293666883482,33.90451445226076,34.63316731474637,34.33659831612153,33.62964822853089,33.429454604632056,33.75713877228447,33.5259688218623,33.58692173840001,33.39140048192177,33.20901393777991,33.020022155314514,32.097773859410744,31.93481680845103,31.245867263903726,30.943332090106214,30.326387360673326,29.426837083173663
2017-01-04,28.159882456527505,27.367741652637836,26.737985842955077,26.450427305541954,26.661856221391222,27.75147238940389,29.60230660542644,31.14506648379865,32.208097304273196,32.296711947003175,31.586450878869787,31.727174409885023,31.82955132885551,31.916218026323193,31.783842559369482,32.52890234414545,33.38818695315946,35.76334038398656,34.60339865023323,33.54485445274418,32.17682213769501,31.58367025940739,30.759549387982833,29.435357775324494
2017-01-05,29.498174431601914,29.654833937268613,29.42996874718767,29.357046402678208,29.558947055663065,29.866443274657836,31.773914561465194,39.31070758039611,42.509495640345655,41.61743682486367,39.225484613269586,39.07168886318367,37.781854510385195,38.83015897911166,39.97651051978467,40.859007683744665,43.750335799259226,52.42382616690861,48.51312036763218,39.82876181942706,36.12544977003063,34.19148886501623,33.63049489796093,32.230745404571906
2017-01-06,34.49523645730941,33.331167389257025,32.63356101878908,32.709086639989785,32.37592658506638,32.7488685776881,36.55912330342302,40.81987002062554,48.475631646039815,49.568524879555014,44.10273090692991,43.502885058293934,42.78597534271836,41.1300297618138,40.529300071064725,40.994103595731914,43.7801781241519,49.10682092792206,45.72791644872225,42.509775557467606,37.199572217001,33.76914878521687,32.38358582080386,31.175459994535863
