Date,h0,h1,h2,h3,h4,h5,h6,h7,h8,h9,h10,h11,h12,h13,h14,h15,h16,h17,h18,h19,h20,h21,h22,h23
2022-01-01,181.47960094061753,174.981227860247,147.71806330644523,117.62890606375927,106.04715402520547,103.50877231669287,103.59765823225189,98.97392814443538,106.8678759845963,117.03627599702511,129.74748102591136,133.2897163989673,124.33342252704621,137.085821009615,153.22756054523302,155.87134932607438,140.64880290329324,147.56576651332668,180.7586231664048,216.75616188239886,239.39925797040124,256.20596337673726,247.67679432438058,229.283177572182
2022-01-02,162.28225691632872,152.47072898672693,129.22200970978565,113.23934738776498,110.53598435355595,112.5992001182127,112.80411175915232,87.19866342272357,101.67508482317034,111.85287384306677,142.03276572401774,131.21843697910776,157.59733217398102,169.3351995680665,163.62205207880558,160.37345936690906,157.59118319360815,156.80940961173042,168.07362373939452,225.28780367861896,238.62695640272813,254.03154321618007,252.64428227738057,233.75453835641727
2022-01-03,172.43874517170224,161.72363702261572,137.19914781482714,125.23518347456061,118.53625795645281,116.9381056634962,137.9615118932026,181.59263347134188,223.929641367639,256.93527313998504,258.98927898546776,237.8334589663896,232.79260711064825,230.50824189382294,220.73336995327477,197.7319002156392,196.92296026644033,206.37538280704158,217.97479628490123,255.9401147771032,251.00469501083063,256.5422222095533,235.22231549667072,194.48988245091067
2022-01-04,142.91474247338311,119.28258780394577,101.79004607259944,86.58463767419171,84.50467065929125,83.36336810709615,87.37056599285764,104.20819245366279,137.0456725128692,157.94194467316265,160.77755310235946,162.07048460396135,154.9916563247151,149.05188688317824,144.651331924908,142.6644104770003,148.33234961197977,140.4044643682002,149.36453966158024,153.2831928002829,164.29324944833652,165.5675228808154,157.94669561429072,142.18626053410233
2022-01-05,127.02261881949123,111.02519655448594,94.2280150103891,82.69247896421942,77.954573289373,75.17740585246904,85.25513208138585,99.60382224811505,137.94390174968558,155.67098782351246,165.87547209098275,147.29445238549806,138.77094843314796,137.09433256515518,144.98359099883052,146.40183734959274,149.46643764061363,164.37335740237768,182.32517531455136,202.4952301613755,209.60091730983177,200.30472740123298,192.08069693298415,177.83024363401066
2022-01-06,163.33827901644102,151.13779607582873,135.11911180630352,122.74506163579579,115.88208428785487,109.94179654688821,109.84507440921112,116.90219178328888,126.60605125891017,136.6392619438375,141.58449232681872,139.14825129439743,134.65294396521267,135.68633861297695,140.21594881363944,134.6594223617598,129.59388956654965,140.1829392744959,162.91331564841448,180.72031522904007,180.04111850573983,183.05873286345715,182.7463686994152,175.67829541723773
2022-01-07,188.38608245625713,180.70555187538733,166.54776575220197,151.75270664068807,136.71197028585976,126.5558698245436,135.61947883884565,168.40027013786442,190.26417814462428,201.7919388456089,203.801279089431,193.9394048213772,190.2184481422293,183.54359648548706,176.43678003006923,174.013422304647,173.42295761353682,185.7122254473157,210.80440569858325,246.52265909343825,260.9298318625618,244.118054199058,234.46023329005038,208.8619911299221
2022-01-08,212.0333845910412,197.45931664505665,176.82927885612867,158.096793899039,144.43070617072974,135.66018823566458,140.89459257283505,154.49143790947463,176.27422607743816,183.869312087636,189.8313673063588,181.47124003937827,176.40093056617212,166.56376496737965,162.60756927833586,153.43979724017558,148.25666915809603,152.96822139177416,173.10270794150924,197.7785635744895,199.9396645386745,203.15644100536815,196.94973135739684,183.06034061546563
2022-01-09,165.30652711637268,150.1583159912031,125.12801898018516,111.58004886244741,99.94106281658999,92.15848694036883,93.4684505973148,92.69459904540722,119.08309587930995,131.95520292373683,139.61585441005903,128.38151904687086,118.5922601339255,110.61087548411291,113.64687741123417,107.88188541587725,91.22104046395738,103.3812237936484,131.9268246165406,160.10188351860808,179.58661079079968,191.9805489642383,190.72608724787528,171.0311085612447
2022-01-10,191.27084987149536,184.27576451337805,167.20528495179727,157.14701117372826,144.0025694778252,144.58213006379137,159.525815137433,187.2451439337613,222.392024178411,235.47689404959772,238.4669200891639,233.6177678224155,216.43272774429042,209.83743367514458,208.34936760664718,202.62223553536106,204.7573336557815,215.5106724419344,242.00836876990527,274.9322891695999,271.95259086526875,258.0177910113893,253.44935349249445,232.06158355242044
