Date,h0,h1,h2,h3,h4,h5,h6,h7,h8,h9,h10,h11,h12,h13,h14,h15,h16,h17,h18,h19,h20,h21,h22,h23
2015-01-04,36.74170265659895,34.95409119127753,30.8863633819921,25.365416481746426,23.564941977454996,23.013653234834017,22.564784608194405,22.321922506369017,29.148617592136773,35.329785975645265,38.346179457308246,39.901735668587904,40.93378108344595,39.017154675316405,35.61911035860725,33.686215595314636,33.59722308840361,41.97474508914079,49.96194813285744,49.72741685193478,45.79126486778036,41.898498080622296,43.78412359601648,41.32974021250289
2015-01-05,39.403351688806175,34.72744517459876,32.17758540403674,26.515430309619973,25.084526442590583,30.324195120943614,40.912907326930046,52.626876108270565,55.95964811064898,55.95415530355793,54.85168573576389,55.425326712715815,55.279598201057155,54.51873388817204,52.44260206974032,50.290616884501745,50.83467197252651,59.66684054146916,68.8056279813214,64.74298762018492,56.67881062021275,49.12073354411059,51.00858335947109,48.20949091824756
2015-01-06,41.91676940225008,39.360974916098975,36.90671895932107,31.599499554787723,29.27671802666474,34.36398479106222,41.920671851016415,52.97932731197548,56.896604755426175,57.27708749526432,55.573844080067985,55.1823471763419,53.86475899684248,51.6518615930893,50.259804607562096,47.97502251107386,47.988012093615296,56.37721116020896,64.0645102344882,60.09520740263068,51.757446504682015,46.533743687881774,48.64887410625575,46.334844503097834
2015-01-07,40.388570848671705,38.14423485827801,35.551409838595475,31.220340132135725,29.489884413915906,33.342311021735924,40.05252830259288,49.00717579633524,52.797575237943306,55.38562817234847,53.84766792961012,53.01889278812507,52.70058208349223,49.93698417036463,47.34770484738211,44.67698299614646,44.46336249154836,51.75990740802449,58.40884321706026,57.08677706753457,49.899520978111454,44.83318832817062,46.04973071271846,45.147483559776596
2015-01-08,41.74907770805648,38.97652252303199,37.362579670066054,32.619839543309894,30.47474874188737,33.87219870145012,39.48071145025695,49.184563172570904,52.6816281634574,51.66520375046459,50.433424810478535,49.88405506563741,50.326761067170224,47.65252747451428,45.38326844347405,42.96691813471508,42.33186337689768,48.57562980162082,53.886805757447696,53.35325124405441,46.998046865151146,42.22445115931437,44.27177490067027,43.83116347230028
2015-01-09,37.34844105191446,34.912020444457,32.162188473784866,26.367035330616716,24.708553182797697,28.61778423357599,35.80983359629649,45.15682128791966,48.586559575697336,49.06763214078978,46.947179176381844,46.01796000871397,46.22239525681113,43.145350295797414,40.2361589146998,37.32336568086056,37.51185945554231,43.099645245128855,48.224632388686786,44.08554164445181,40.42478443420562,35.8945224211289,39.54614856842518,40.04881945179353
2015-01-10,26.183150802543736,23.810677516607775,21.779309226610955,16.875688385202842,12.701821100899796,12.614611970187354,10.328740075753629,10.089414730392164,14.986978964030733,25.39100096129374,25.838761495846253,24.126326773547376,27.002403527336376,22.855511077338328,19.9029682286535,17.22301136053461,18.07080775837107,26.504055091254155,33.05676672398138,29.928756016380095,24.83832757463499,18.40881195214556,24.952419922679955,27.694440333873917
2015-01-11,22.84337721196119,18.211389938344333,14.067473245873535,7.924622106749318,4.062058806382826,2.7060825751341895,0.14359934888724268,-1.1965120493707104,1.384050862845129,13.055997019683353,20.418738479518463,23.17295215881713,25.719298128445065,22.84707850532133,18.253048929866843,15.338260595686563,16.432884990945574,27.338073963394177,37.17470695662752,37.724753125577855,35.20216861052606,28.901459975821002,32.45151746677691,30.756717072016365
2015-01-12,28.27678505533084,26.210217710521547,24.653547315720584,19.205698522876084,18.094485943955952,24.46770788865937,35.8788910806451,47.57213136975481,49.45061265200559,50.02225551274781,48.51442225082661,48.25998545843355,47.30461143566581,45.71054945004103,43.25362194837568,40.52117953066662,40.65670499734353,45.597400294857785,54.650264942717016,53.9672974510033,47.56566478970428,40.2194855276536,41.21668298364476,38.49135457831776
2015-01-13,31.80369591700387,29.185354700091988,27.592854006204565,22.543489285487876,20.261837450101797,25.847700025660195,34.6867162079066,45.67323840441096,49.17682361791587,49.181116816124494,46.75375240571229,45.50709055484188,43.864243711632895,42.1286422962113,40.11519061608239,38.02064298575834,37.984544004683755,43.1529374196475,51.06053466504196,50.801579198796084,43.25971706559059,37.22828592398882,38.571400332616385,37.21355816904607
