Date,Price,Exogenous 1,Exogenous 2
2019-01-08 00:00:00,-0.7838117739253317,-0.20862906369981776,1.4702359885676703
2019-01-08 01:00:00,-0.6767495737961797,-0.39823893337635957,1.5186632955970738
2019-01-08 02:00:00,-1.1500582228519933,-0.5401221053504612,1.521089513384118
2019-01-08 03:00:00,-0.9139446165065571,-0.511330456193011,1.539722865988618
2019-01-08 04:00:00,-0.7614620890498859,-0.43260734340664925,1.568934528144631
2019-01-08 05:00:00,-0.7611016102615722,-0.1481925388918366,1.6296870215322192
2019-01-08 06:00:00,-0.13963617920885094,0.4779609842260456,1.7839944727882342
2019-01-08 07:00:00,0.15090972417194548,1.3705021081070037,1.8576544448028978
2019-01-08 08:00:00,0.2612162333959204,1.8329841842127137,1.930246880991262
2019-01-08 09:00:00,0.1512702029602593,1.8183289754073448,2.019919890400418
2019-01-08 10:00:00,0.15018876659531835,1.9224717424047888,2.156855622301196
2019-01-08 11:00:00,0.2543671364179613,2.012996837503439,2.1933459378183415
2019-01-08 12:00:00,0.153433075690141,1.9587855341349063,2.229642155912524
2019-01-08 13:00:00,0.12711812414324514,1.9637138344411365,2.218675651515084
2019-01-08 14:00:00,0.14874685144206382,1.809639603814781,2.1566615248782326
2019-01-08 15:00:00,0.21327255455020594,1.75763306637272,2.065823930931295
2019-01-08 16:00:00,-0.1612649065076696,1.7944656265561247,2.0115737012129857
2019-01-08 17:00:00,0.21471446970346048,2.0799179679775124,2.0259369105122875
2019-01-08 18:00:00,0.21435399091514692,2.154231548910931,2.0403971685230715
2019-01-08 19:00:00,-0.06285419729804505,2.001713623644438,1.9574205202061579
2019-01-08 20:00:00,-0.005538069956175616,1.6103028256391005,1.9084109209078637
2019-01-08 21:00:00,-0.13386851859583276,1.0738962449399372,1.854548886035481
2019-01-08 22:00:00,-0.3591677612918599,0.8538087286327611,1.768466678951151
2019-01-08 23:00:00,-0.6176310525127421,0.31597553468705747,1.7170308618658126
2019-01-09 00:00:00,-1.1629735719682985,-0.3272806249799863,1.4399179458297053
2019-01-09 01:00:00,-1.754028164105865,-0.5820513285802524,1.4066427626493299
2019-01-09 02:00:00,-1.9299592575468127,-0.7370751404247831,1.3786077657965725
2019-01-09 03:00:00,-1.6247349720757724,-0.7222932224684536,1.3358129107876906
2019-01-09 04:00:00,-1.4326422296310635,-0.6020503940505805,1.3000049708822996
2019-01-09 05:00:00,-0.9150077001105851,-0.3793278823220202,1.2547646955871958
2019-01-09 06:00:00,-0.38074976018623785,0.19319194844035273,1.2567734336794494
2019-01-09 07:00:00,-0.06167263271197319,1.0289292930637515,1.2000047484635856
2019-01-09 08:00:00,0.2657161999642257,1.3663048323023292,1.1448081191460073
2019-01-09 09:00:00,0.23431642475691747,1.4028248649003197,1.1427120446149601
2019-01-09 10:00:00,0.23016057215595037,1.5336262061441424,1.2186947463654239
2019-01-09 11:00:00,0.02652379470855418,1.6142435570152163,1.3608784687214641
2019-01-09 12:00:00,-0.07321666771466004,1.5879093838493183,1.4706603722850655
2019-01-09 13:00:00,-0.08014308871627207,1.6338699690916874,1.495551257341252
2019-01-09 14:00:00,-0.008108310299506365,1.5128818338861,1.3636732347628606
2019-01-09 15:00:00,0.21815477575315614,1.464312674886732,1.16192606114956
2019-01-09 16:00:00,0.3968564375947484,1.4817031666000606,0.9610522519241959
2019-01-09 17:00:00,0.4947498544175328,1.7860367715833139,0.878606653703003
2019-01-09 18:00:00,0.4139416093987248,1.8914976820448575,0.8164231092819337
2019-01-09 19:00:00,0.4139416093987248,1.7173443293156654,0.744981902348739
2019-01-09 20:00:00,0.35806847998572044,1.348417469397191,0.6328419149377096
2019-01-09 21:00:00,0.298039497971749,0.85216736657756,0.4996538457774138
2019-01-09 22:00:00,0.17197863574240874,0.6513071872886129,0.33100718246690153
2019-01-09 23:00:00,0.11102613092822217,0.17816159488811859,0.19642173028590756
2019-01-10 00:00:00,-0.05190655328280807,-0.274118440150006,-0.24054420791831102
2019-01-10 01:00:00,0.12624055502182388,-0.5031741998469814,-0.387991479742819
2019-01-10 02:00:00,-0.00874013857822402,-0.6742658225871465,-0.5286743296891991
2019-01-10 03:00:00,0.10705548181978654,-0.6893657238111895,-0.6655040279328482
2019-01-10 04:00:00,0.08650004624617535,-0.5725850361187922,-0.7645728394897331
2019-01-10 05:00:00,0.1755736003984911,-0.3571678968822427,-0.852424698312001
2019-01-10 06:00:00,0.6668485106078029,0.1447820454202201,-0.9419034434087552
2019-01-10 07:00:00,1.7377867039929549,0.9624904060609377,-1.0427703924269145
2019-01-10 08:00:00,2.3249869802124534,1.391010989991643,-1.1412398248300413
2019-01-10 09:00:00,2.3674682137312506,1.3816344384251,-1.207000280556651
2019-01-10 10:00:00,2.3236166178408797,1.5579623172348929,-1.207000280556651
2019-01-10 11:00:00,2.244820781475369,1.6159264541917033,-1.1855082566147512
2019-01-10 12:00:00,1.9974703734062456,1.5135150273415405,-1.1959545790088222
2019-01-10 13:00:00,1.9022301885818462,1.5235004458929238,-1.244076162496263
2019-01-10 14:00:00,1.9748593942752732,1.4174358171337182,-1.3342399123401696
2019-01-10 15:00:00,1.9296374360133284,1.330976705286375,-1.4569413876738049
2019-01-10 16:00:00,2.0241924396519404,1.4059891178187178,-1.5572945831316
2019-01-10 17:00:00,2.4812082905719,1.6760825122939393,-1.5372581942773986
2019-01-10 18:00:00,2.597689092155698,1.7747189638380914,-1.4988123028434823
2019-01-10 19:00:00,2.1187474432905526,1.590841134416277,-1.4735527527922454
2019-01-10 20:00:00,1.6911943833594363,1.2636360167630218,-1.4619932976840522
2019-01-10 21:00:00,1.3835480309410533,0.7450031190759308,-1.4557426293662885
2019-01-10 22:00:00,0.9080322880048433,0.6014322840505538,-1.435278112545117
2019-01-10 23:00:00,0.4941828517894677,0.1592730796594227,-1.3907528039802248
2019-01-11 00:00:00,-0.0500364449735477,-0.5048728073765064,-1.1542492351054905
2019-01-11 01:00:00,-0.12693846103396011,-0.7726009193960206,-1.066386056804999
2019-01-11 02:00:00,-0.17820647174090126,-0.9270774634702722,-0.9728989830474257
2019-01-11 03:00:00,-0.2960008296747071,-0.920401828131203,-0.8814495525714039
2019-01-11 04:00:00,-0.1476897987010552,-0.87226698384423,-0.7644888282103599
2019-01-11 05:00:00,-0.134262462563523,-0.6553673935292079,-0.6561677113630934
2019-01-11 06:00:00,0.1605285990013899,-0.165235219950176,-0.5304043680257478
2019-01-11 07:00:00,0.7244767167777454,0.5540937669369002,-0.42542498616022534
2019-01-11 08:00:00,0.6933497102771026,1.1370992532156148,-0.3405775199164297
2019-01-11 09:00:00,0.8703464139082097,1.1683693345407287,-0.23747276986993446
2019-01-11 10:00:00,0.788561730161422,1.2982514326289358,-0.10665607119434169
2019-01-11 11:00:00,0.7287490510033239,1.3819896653909447,-0.004284872729204912
2019-01-11 12:00:00,0.19714860664920528,1.3149990791813375,0.08268174252740411
2019-01-11 13:00:00,0.13062225942234065,1.252810265759482,0.16214983050790438
2019-01-11 14:00:00,-0.19529580864321514,1.0545321845481794,0.19369254850631834
2019-01-11 15:00:00,-0.3942645168630114,0.9221906418613679,0.22099696847910563
2019-01-11 16:00:00,-0.22337114783987358,1.0055775253950048,0.24300351591985955
2019-01-11 17:00:00,0.17395593513892213,1.30293608900723,0.27397569379943915
2019-01-11 18:00:00,-0.004261435413778594,1.3928814914704788,0.30943068689843156
2019-01-11 19:00:00,0.03296890569483357,1.2487111914284745,0.338609738690246
2019-01-11 20:00:00,-0.2239814813006704,0.8765152421729994,0.32948109678889625
2019-01-11 21:00:00,-0.22764348206545204,0.3494913996149005,0.276991405856135
2019-01-11 22:00:00,-0.13792446332830466,0.1881049873826649,0.18945425048069167
2019-01-11 23:00:00,-0.3173625008025994,-0.23773027740427893,0.11373542613824576
2019-01-12 00:00:00,-0.08644524757156599,-0.747766410280126,0.08046974710415486
2019-01-12 01:00:00,-0.16917892228840675,-1.0191184631450367,0.05052887081904021
2019-01-12 02:00:00,-0.24643757441369207,-1.1837147532211465,0.06072671696519642
2019-01-12 03:00:00,-0.3504630036532493,-1.2254433901418504,0.04163634897959198
2019-01-12 04:00:00,-0.403388222038287,-1.2042313330404926,0.025890874529926777
2019-01-12 05:00:00,-0.5676388997849564,-1.185917097947517,0.03706771390611399
2019-01-12 06:00:00,-0.34559631690519993,-1.1933355222889754,0.0677428351137519
2019-01-12 07:00:00,-0.45205508951878187,-0.8902233402121957,0.06725333849873641
2019-01-12 08:00:00,-0.3979131994467316,-0.5017992782086435,0.125911349531427
2019-01-12 09:00:00,-0.21662911808188903,-0.21224890313109251,0.20945210516073873
2019-01-12 10:00:00,-0.26712099309290205,0.0599145398961652,0.36845692227160654
2019-01-12 11:00:00,-0.2725960156844579,0.16759760572764834,0.5406781479878927
2019-01-12 12:00:00,-0.4021715503512749,0.17246594670173046,0.7390874426075081
2019-01-12 13:00:00,-0.6114390805174015,0.07034669912634117,0.8667644763573841
2019-01-12 14:00:00,-0.663147627215427,-0.13957152716086654,0.9031503914068694
2019-01-12 15:00:00,-0.950890481193851,-0.1439762166136075,0.9223223421616431
2019-01-12 16:00:00,-0.7799481091686137,-0.1512787280747307,0.94549184860571
2019-01-12 17:00:00,-0.26894600062342067,0.18707096962397682,0.9454102658365408
2019-01-12 18:00:00,-0.14423715270465348,0.3779794835361972,0.9506315630633728
2019-01-12 19:00:00,-0.5238387190525113,0.24108637186022133,0.9311332812319221
2019-01-12 20:00:00,-0.6394225293186859,-0.05843251092616449,0.9117981649388099
2019-01-12 21:00:00,-1.1193995098450635,-0.46969141035576856,0.8555876369811968
2019-01-12 22:00:00,-0.5147136813999182,-0.4816304370303033,0.7887713490315813
2019-01-12 23:00:00,-1.081074351704174,-0.8375988925399747,0.7868949453406885
2019-01-13 00:00:00,-1.5950082451682144,-1.2087301990978065,0.7263679114667251
2019-01-13 01:00:00,-2.2904509688949006,-1.4602388736451426,0.6611080465306087
2019-01-13 02:00:00,-1.870644904617878,-1.6101904909818956,0.5670143056264312
2019-01-13 03:00:00,-1.5848465250041714,-1.655247495237295,0.5185540098817903
2019-01-13 04:00:00,-1.6013593202707412,-1.6628761943704844,0.46605535615842947
2019-01-13 05:00:00,-1.8071341535926098,-1.6589426463799335,0.4448135931903619
2019-01-13 06:00:00,-1.7569606602826482,-1.8316611626922985,0.47663585406267606
2019-01-13 07:00:00,-1.671856253908789,-1.6879078634012619,0.49278928597755634
2019-01-13 08:00:00,-1.5740496973298759,-1.2012206983885734,0.6022287872008701
