Date,Price,Exogenous 1,Exogenous 2
2011-01-16 00:00:00,-1.4312366827923098,-1.366306635119071,-0.6836124220246999
2011-01-16 01:00:00,-1.5922309024974435,-1.5429096452822237,-1.2051446522118034
2011-01-16 02:00:00,-1.7978170463655094,-1.851122530583798,-1.2463182493318379
2011-01-16 03:00:00,-2.0833211841879224,-2.082232642649158,-1.740401414772252
2011-01-16 04:00:00,-2.075213561612844,-2.4013469483311742,-2.0835147241058727
2011-01-16 05:00:00,-1.9952955676584974,-2.379544107570291,-2.1933109830926316
2011-01-16 06:00:00,-2.0769509093075036,-2.334352764902279,-2.1795864507192864
2011-01-16 07:00:00,-2.075213561612844,-2.007508361132314,-2.056065659359183
2011-01-16 08:00:00,-1.7045793867521049,-1.604155807055977,-1.809024076638976
2011-01-16 09:00:00,-1.0501784217636125,-1.3530267230192603,-1.6306051557854933
2011-01-16 10:00:00,-0.35292288030684704,-0.9284659511118827,-1.3012163788252173
2011-01-16 11:00:00,-0.0529408450289363,-0.8446241180041233,-1.1090729255983895
2011-01-16 12:00:00,-0.05351996092715609,-0.8454169485772463,-0.9443785371182517
2011-01-16 13:00:00,-0.631477627350621,-0.9139967931523876,-0.6973369543980447
2011-01-16 14:00:00,-1.1920618168274892,-1.2444089345014064,-1.3835635730652862
2011-01-16 15:00:00,-1.2800874333569148,-1.2729508351338352,-1.7129523500255623
2011-01-16 16:00:00,-0.8138991352898912,-1.2866271625202073,-1.9325448679990795
2011-01-16 17:00:00,-0.3778248639303029,-0.9413494479251318,-1.7266768823989072
2011-01-16 18:00:00,1.0491167092835432,0.059400942999401,-0.916929472371562
2011-01-16 19:00:00,1.0983415606322349,0.05959915064268176,-0.31305004794438934
2011-01-16 20:00:00,0.5279124008856284,-0.35267274738128895,-0.21697832133097555
2011-01-16 21:00:00,0.19028783222342394,-0.8081539116404644,-0.6012652277846309
2011-01-16 22:00:00,0.3055318959691851,-0.8882297995258894,-0.9032049399982172
2011-01-16 23:00:00,0.00612897658949418,-0.988919282312513,-0.47774443642452735
2011-01-17 00:00:00,-1.301885530234728,-1.1814465401570153,-0.7305061409034687
2011-01-17 01:00:00,-1.64423696779788,-1.308106277798617,-1.235711557816885
2011-01-17 02:00:00,-1.624199676301709,-1.2515965486969793,-1.1692371608545933
